text,episode,video_name,segment_id,frame_start,frame_end
失禮了,3,MyGO,2190,22360,22380
"妳沒事吧,小祥",3,MyGO,2191,22392,22432
春日影.,3,MyGO,2192,22460,22488
春日影%,3,MyGO,2193,22492,22492
是關於我們的歌吧,3,MyGO,2194,22508,22556
0)/,3,MyGO,2195,22568,22568
真想早點彈彈看,3,MyGO,2196,22584,22628
要寫成一首好歌喔,3,MyGO,2197,22644,22672
那當然 ((`_,3,MyGO,2198,22676,22676
那當然 /`,3,MyGO,2199,22680,22684
那當然,3,MyGO,2200,22688,22700
/,3,MyGO,2201,22704,22704
~,3,MyGO,2202,22708,22708
我會寫出一首配得上燈的歌詞的曲子,3,MyGO,2203,22720,22792
/_(011,3,MyGO,2204,22888,22888
10|60,3,MyGO,2205,22892,22892
{olaho,3,MyGO,2206,22896,22896
Zoland,3,MyGO,2207,22900,22900
)01_0,3,MyGO,2208,22904,22904
5),3,MyGO,2209,22908,22908
"內心滿是樵悸,眼神顫抖不止",3,MyGO,2210,23188,23280
我在這世界孤獨一人,3,MyGO,2211,23284,23396
91 我在這世界孤獨一人,3,MyGO,2212,23400,23436
在不斷凋零的春季中,3,MyGO,2213,23440,23444
在不斷凋零的春季中 30918,3,MyGO,2214,23448,23448
000 在不斷凋零的春季中 368,3,MyGO,2215,23452,23464
在不斷凋零的春季中 081;,3,MyGO,2216,23468,23476
在不斷凋零的春季中 Bood,3,MyGO,2217,23480,23484
在不斷凋零的春季中 3081,3,MyGO,2218,23488,23488
309 在不斷凋零的春季中,3,MyGO,2219,23492,23512
在不斷凋零的春季中 3091,3,MyGO,2220,23516,23516
309 在不斷凋零的春季中,3,MyGO,2221,23520,23532
911) 在不斷凋零的春季中,3,MyGO,2222,23536,23536
在不斷凋零的春季中 091),3,MyGO,2223,23540,23544
在不斷凋零的春季中 3001,3,MyGO,2224,23548,23552
在不斷凋零的春季中 38818,3,MyGO,2225,23556,23560
001 在不斷凋零的春季中 39188,3,MyGO,2226,23564,23584
每年都只感受到冰冷,3,MyGO,2227,23588,23596
每年都只感受到冰冷 30818,3,MyGO,2228,23600,23616
000 每年都只感受到冰冷 30818,3,MyGO,2229,23620,23636
每年都只感受到冰冷 8993:,3,MyGO,2230,23640,23648
co66 每年都只感受到冰冷 8,3,MyGO,2231,23652,23652
每年都只感受到冰冷 6098,3,MyGO,2232,23656,23712
"在一片黑暗中,單向往前走著",3,MyGO,2233,23728,23812
我只能不斷胡亂寫著,3,MyGO,2234,23816,23968
明知期待也是一場空,3,MyGO,2235,23972,24076
明知期待也是一場空 LPoland,3,MyGO,2236,24080,24080
明知期待也是一場空 20,3,MyGO,2237,24084,24148
卻依然不斷尋求救贖,3,MyGO,2238,24152,24200
卻依然不斷尋求救贖 SCHr,3,MyGO,2239,24204,24248
SCHFCTEP,3,MyGO,2240,24252,24252
SCHECTER,3,MyGO,2241,24256,24256
伶人揪心卻又叫人心c,3,MyGO,2242,24260,24340
此刻感覺好像能了解,3,MyGO,2243,24344,24432
倖福卻又讓人心亂神祇),3,MyGO,2244,24436,24444
0 倖福卻又讓人心亂神迅) 3010.1880,3,MyGO,2245,24448,24452
0= 倖福卻又讓人心亂神迅) doe,3,MyGO,2246,24456,24464
倖福卻又讓人心亂神祇) 7814#0,3,MyGO,2247,24468,24516
炤臞著無法哭泣的我,3,MyGO,2248,24520,24608
光芒溫柔地攜我同行,3,MyGO,2249,24612,24780
"穿過層層雲朵,變得閃閃發光",3,MyGO,2250,24796,24876
內心的思緒滿溢而出,3,MyGO,2251,24880,24912
_1 ' 內心的思緒滿溢而出,3,MyGO,2252,24916,24976
"臉頰回過神來,也正閃閃發光",3,MyGO,2253,24980,24980
"103H 口Hf UP 臉頰回過神來,也正閃閃發光",3,MyGO,2254,24984,25060
熱淚沾濕了我的臉龐,3,MyGO,2255,25064,25140
為什麼你的手是如此的溫暖?,3,MyGO,2256,25144,25324
"吶,拜託你",3,MyGO,2257,25328,25364
請你從此再也不要放手,3,MyGO,2258,25368,25560
"燈,燈,妳沒事吧?",3,MyGO,2259,25816,25880
我:..,3,MyGO,2260,25884,25900
燈,3,MyGO,2261,25904,25932
妳真是...,3,MyGO,2262,25936,25940
妳真是,3,MyGO,2263,25944,25972
太棒了,3,MyGO,2264,26024,26060
CRYCHIC真是太棒了,3,MyGO,2265,26064,26104
讓人說不出話來了,3,MyGO,2266,26108,26148
演唱會,3,MyGO,2267,26152,26176
我有好好唱完嗎,3,MyGO,2268,26188,26244
"我唱得太入神了,已經不記得了",3,MyGO,2269,26260,26336
妳說什麼?,3,MyGO,2270,26348,26372
不會吧,3,MyGO,2271,26376,26392
什麼跟什麼啊,3,MyGO,2272,26396,26440
妳唱得簡直太棒了,3,MyGO,2273,26444,26468
是啊,3,MyGO,2274,26472,26492
"謝謝妳,燈",3,MyGO,2275,26496,26548
小睦也過來吧,3,MyGO,2276,26552,26592
"睦,妳在做什麼啊",3,MyGO,2277,26596,26652
下次一定還要再辦演唱會,3,MyGO,2278,26676,26744
"燈,妳的表情很棒喔",3,MyGO,2279,26796,26868
上面說被小燈的歌感動了,3,MyGO,2280,26884,26940
有人回覆嗎,3,MyGO,2281,26956,26972
演唱會的標籤也有不少人寫感想喔,3,MyGO,2282,26976,27044
我看看,3,MyGO,2283,27056,27072
"有很多演唱會的感想喔,妳看",3,MyGO,2284,27076,27136
oeminakaoka3 淚h匕志3t[N... #CRYCHIC,3,MyGO,2285,27140,27144
"oeminakaoka3 淚力` #CR 哦真的好感動""",3,MyGO,2286,27148,27184
"ociiinaKaoka3 淚h匕擊5七 #CR 哦真的好感動""",3,MyGO,2287,27188,27188
"淚力亡去3sL . #CRYCHIC 哦真的好感動""",3,MyGO,2288,27192,27192
"0 工=' 哦真的好感動""",3,MyGO,2289,27196,27196
"工三l QEmi CRYCH 9我真的好感動""",3,MyGO,2290,27200,27200
"CRYCHIC.心0中二湧吉出| 嘲待CRYCHIC今後的成艮""",3,MyGO,2291,27204,27204
"1 心湧己出L十氦持專辦 嘲待CRYCC今俊的成長""",3,MyGO,2292,27208,27208
"/ 忒b7拳堰引志寸b出芒扎二乙.齒食心 嘲待GRYCHIC今俊的咸長"" (L1左",3,MyGO,2293,27212,27212
"i57拳墀引荖寸U出芒扎乙乙齒食心 嘲待CRYCAIC今俊的鉞長"" l力右1",3,MyGO,2294,27216,27260
"x.11( 1_' 估57拳握` 嘲待CRYCHIC今後的成長"" l(1力古+",3,MyGO,2295,27264,27264
"F__=5引|芒寸!出=? 估5二拳握.@二二 還有人說""眼淚停不下來""呢",3,MyGO,2296,27268,27268
"_一#=5引芒寸!出an 還有入說""眼淚停不下""呢",3,MyGO,2297,27272,27276
"+__-=55|(=!出=h 弒5二拳握bb二二 還有火說""眼淚停不下來""呢",3,MyGO,2298,27280,27280
"io5(拳握儿bCCI| 塚A力泣|十二走二 還有人說""眼淚停不下來""呢",3,MyGO,2299,27284,27284
"L圭扎CtL t/``|+= 還有人說""眼淚停不下來""呢",3,MyGO,2300,27288,27288
"0 人 還有人說""眼淚停不下來""呢",3,MyGO,2301,27292,27292
"/儿 還有人說""眼淚停不下來""呢 @norg",3,MyGO,2302,27296,27296
"知51[``83匕入21517'`77. 全然 還有人說""眼淚停不下來""呢",3,MyGO,2303,27300,27300
"天 動?高揚7匕思[芒巾.終boCa_s感 還有入說""眼淚停不;下來""呢",3,MyGO,2304,27304,27304
"到'局瘍? u [`5013155/`7-{5271=.=; 還有火說""眼淚停不下來""呢",3,MyGO,2305,27308,27308
"_`-065C1-. 二5 [150h`$5)`5=17/`773<1 廿& 還有大說""眼淚停不下來""呢",3,MyGO,2306,27312,27320
"(1501`b5#`3=17/ 還有夫說""眼淚停不下來""呢",3,MyGO,2307,27324,27328
"(1501`$51+5517/| 還有夫說""眼淚停不下來""呢",3,MyGO,2308,27332,27332
|1)0)1`66)`5517/17 5扎tL^左. #CRYCHIC#夕弓箇`,3,MyGO,2309,27336,27336
"#CRYCHIC #)54>""",3,MyGO,2310,27340,27340
音華 Qotohana,3,MyGO,2311,27344,27344
"鍶9酩面加2左~.夕51""夕5 力杰)~.芊2_=芊-苯-下=ts hth丕.~一7t慣1+-",3,MyGO,2312,27348,27348
二r二心0C奸感萬5 休的{-7))0千t氨持505f%. fL%,3,MyGO,2313,27352,27352
b0亡- @BAND8AN01027,3,MyGO,2314,27356,27356
0#/+01027 米一力儿必死過芒 #CRYCHIC,3,MyGO,2315,27360,27360
一11(,3,MyGO,2316,27364,27364
三5乙5 Oso-lar-S0-lar,3,MyGO,2317,27368,27368
三5<5 Oso-lar- S0-lar 今日05^]+++=,3,MyGO,2318,27372,27372
=5=5 so-lar 今日0517. 巾ltilaioi-t.t+ @so-lar-,3,MyGO,2319,27376,27376
=5<5 @so-lar- 今日051六.巾{巾laioi=t.t/t so-lar,3,MyGO,2320,27380,27388
"三5<5 @so-lar- S0-lar 吐唱是在拚什麼啦"" (/",3,MyGO,2321,27392,27428
=5<5 @so-lar- 今日051六.巾{巾laioi_t.tAt so-lar,3,MyGO,2322,27432,27460
這傢伙根本什麼也不懂,3,MyGO,2323,27464,27496
我要封鎖他,3,MyGO,2324,27500,27524
立希,3,MyGO,2325,27528,27544
"消音就好了,不要封鎖吧",3,MyGO,2326,27548,27592
不過大多數的人都在誇獎我們喔,3,MyGO,2327,27608,27628
00 67% 不過大多數的人都在誇獎我們喔,3,MyGO,2328,27632,27636
Il 67% 不過大多數的人都在誇獎我們喔,3,MyGO,2329,27640,27680
u| a_' 67% CRYCHIC,3,MyGO,2330,27684,27692
67%,3,MyGO,2331,27696,27696
小祥?,3,MyGO,2332,27780,27808
410,3,MyGO,2333,28180,28240
410,3,MyGO,2334,28244,28272
410,3,MyGO,2335,28276,28284
小祥今天是不是又不來了呢,3,MyGO,2336,28348,28424
三5乏5 oso-lar- S0-lar 今日0547.巾la巾laiiol_t. tKt,3,MyGO,2337,28432,28468
乏5乏5 oso lalSoilar 今日0517.巾{巾laioi_[.t人+,3,MyGO,2338,28472,28472
訂七? 練習弋-大) 髒3 拚了命練習結果卻被討厭了,3,MyGO,2339,28480,28552
小祥,3,MyGO,2340,28556,28580
"太好了,妳終於來了",3,MyGO,2341,28584,28628
妳沒有來學校上課,3,MyGO,2342,28632,28660
傳訊息也都沒有回,3,MyGO,2343,28664,28712
我今天是來講一件事的,3,MyGO,2344,28756,28804
我要退出CRYCHIC,3,MyGO,2345,28856,28936
"可是,要是小祥退出的話..",3,MyGO,2346,28944,29000
不要講這種撒嬌的話了,3,MyGO,2347,29004,29052
尤其燈妳才是最該多練習的人,3,MyGO,2348,29056,29116
但妳剛剛都在做什麼?,3,MyGO,2349,29120,29164
燈就是在等妳來啊,3,MyGO,2350,29180,29236
等-下,3,MyGO,2351,29240,29244
等一下,3,MyGO,2352,29248,29248
等-下,3,MyGO,2353,29252,29264
"先冷靜下來談談吧,好嗎",3,MyGO,2354,29268,29324
大家都一起開心玩樂團這麼久了,3,MyGO,2355,29328,29384
小睦也是這麼想的吧?,3,MyGO,2356,29388,29448
H,3,MyGO,2357,29504,29504
Holiie,3,MyGO,2358,29508,29508
H,3,MyGO,2359,29512,29516
H 我::.,3,MyGO,2360,29520,29548
H,3,MyGO,2361,29552,29560
H 從來不覺得玩樂團開心過,3,MyGO,2362,29564,29684
(爽世) (今天有辦法來錄音室嗎),3,MyGO,2363,29952,30000
(我們大家都在等小燈過來喔),3,MyGO,2364,30004,30056
為什麼就只有我流不出眼淚呢,3,MyGO,2365,30320,30420
是我太冷酷了嗎,3,MyGO,2366,30460,30496
還是我身上少了什麼東西呢,3,MyGO,2367,30516,30572
身為一個人,3,MyGO,2368,30608,30640
我不像大家那樣有重要的事物,3,MyGO,2369,30692,30780
我想像大家一樣,3,MyGO,2370,30808,30840
擁有能讓我流下眼淚的重要事物,3,MyGO,2371,30852,30916
如果真要說有的話,3,MyGO,2372,31212,31248
那一定-,3,MyGO,2373,31280,31284
那一定-..,3,MyGO,2374,31288,31292
那一定-..,3,MyGO,2375,31296,31296
那一定%.,3,MyGO,2376,31300,31300
就是CRYCHIC了,3,MyGO,2377,31356,31396
"嗜通""和""理所當然""是什麼呢?",3,MyGO,2378,31540,31648
就算用手中的東酉衡量,3,MyGO,2379,31676,31736
也都完全無法好好估測,3,MyGO,2380,31740,31808
面對隨著呼吸進進出出的不安,3,MyGO,2381,31812,31908
我也只能任其擺佈地伉立原地,3,MyGO,2382,31932,32036
"做事笨拙,總是徒勞",3,MyGO,2383,32064,32136
為了避免受傷而逃避著,3,MyGO,2384,32140,32224
在現實與筆記中來來回回以求慰藉,3,MyGO,2385,32228,32440
"啊啊,真是讓人活得難受的世界啊",3,MyGO,2386,32472,32596
"不,不",3,MyGO,2387,32620,32688
這一切的切全都是我,3,MyGO,2388,32708,32764
畏畏縮縮哭哭啼啼的我,3,MyGO,2389,32768,32800
織田布廿6Elements Garden ElementsGarden 畏畏縮縮哭哭啼啼的我,3,MyGO,2390,32804,32804
作詞 織田方寸巾 (Elements Garden) (Elements Garden) 畏畏縮縮哭哭啼啼的我 alettes,3,MyGO,2391,32808,32892
制 繖田0oHlementsGarden Elements Garden 稍微睡上一覺吧,3,MyGO,2392,32896,32896
稍微睡上覺吧,3,MyGO,2393,32900,32908
曲 竄 淖ElementsGarden 稍微睡上覺吧,3,MyGO,2394,32912,32912
lF向 心1 0 1 1=111=1= 010= 1 作曲:編曲 藤 田淳平 (Elements Garden) CRYCHIC 稍微睡上一覺吧,3,MyGO,2395,32916,32960
"吊 川30 1 1=111=11~5 0 作曲 編曲 藤田淳平 (Elements Garden 痛痛啊痛痛啊快飛走跑""`",3,MyGO,2396,32964,32996
"l卜向 川 00=11 作曲:編曲 藤 田淳平 (Elements Garden) 痛痛啊痛痛啊快飛走吧""",3,MyGO,2397,33000,33000
# 0 痛痛啊痛痛啊快飛走吧,3,MyGO,2398,33004,33020
4 1111= )-田巾 211/==1口J 制作進行 痛痛啊痛痛啊快飛走吧,3,MyGO,2399,33024,33028
1 111= L-田巾 2/1口1 制作進行 為了不讓悲傷奪走一切,3,MyGO,2400,33032,33108
為了不讓悲傷奪走切,3,MyGO,2401,33112,33112
我會繼續做自己的夥伴,3,MyGO,2402,33116,33124
Elixiro Strings 我會繼續做自己的夥伴,3,MyGO,2403,33128,33128
141111 Elixir@ Strings IAN 我會繼續做自己的夥伴 irth,3,MyGO,2404,33132,33220
我會繼續做自己的夥伴,3,MyGO,2405,33224,33248
在這遙遙的漫艮路途之中,3,MyGO,2406,33252,33316
mipdilommeland oieam 在這遙遙的漫艮路途之中,3,MyGO,2407,33320,33320
公式木-L^-/ https:ilanimebang-dream. 在這遙遙的漫艮路途之中,3,MyGO,2408,33324,33344
公式木-L^-/ https:llanimebang-dream. 就算稍微喘口氣休息一下,3,MyGO,2409,33348,33396
就算稍微喘口氣休息一下,3,MyGO,2410,33400,33476
相信也不會有人責怪我的,3,MyGO,2411,33480,33660
BanG Dream! Project,3,MyGO,2412,33664,33684
^一生尤,3,MyGO,2413,33836,33836
番4一輩子喔!3 #4一生尤,3,MyGO,2414,33840,33904
低4一輩子喔!3 #4_一生犬.,3,MyGO,2415,33908,33908
併4一輩子喔!3) =生尤!,3,MyGO,2416,33912,33948
併4 輩子喔!3 # =生尤+,3,MyGO,2417,33952,33952
併4 輩子喔!?) #4一生尤!,3,MyGO,2418,33956,34044
妳是不是其實很想組樂團?,4,MyGO,2419,32,96
怎麼這麼問?,4,MyGO,2420,148,168
因為春日影是一首好歌,4,MyGO,2421,180,240
應該說很打動人心嗎,4,MyGO,2422,268,324
"我也說不太上來,但感覺有點震撼",4,MyGO,2423,328,404
能感覺到小燈很慶幸能組樂團的心情,4,MyGO,2424,424,524
都是我造成的,4,MyGO,2425,620,660
是我害CRYCHIC解散的,4,MyGO,2426,752,824
我覺得那不是小燈的錯啊,4,MyGO,2427,840,904
有錯的是那個突然退出的女生吧,4,MyGO,2428,916,980
她也沒告訴妳們原因啊,4,MyGO,2429,984,1024
這樣未免太任性了吧,4,MyGO,2430,1028,1064
小燈和其他仄才會那麼受傷,4,MyGO,2431,1068,1116
不是小祥的錯,4,MyGO,2432,1120,1168
"5""8""",4,MyGO,2433,1204,1204
SI!0!,4,MyGO,2434,1208,1208
suy,4,MyGO,2435,1212,1212
ATOIIau,4,MyGO,2436,1216,1216
口,4,MyGO,2437,1220,1220
這不是任何人的錯,4,MyGO,2438,1264,1316
好久不見,4,MyGO,2439,1408,1432
給妳,4,MyGO,2440,1460,1480
妳是喝摩卡咖啡吧,4,MyGO,2441,1520,1552
如果不是任何人的錯,4,MyGO,2442,1660,1704
那樂團為什麼會解散?,4,MyGO,2443,1768,1816
小燈,4,MyGO,2444,1916,1940
就算這場大雨就此停止,4,MyGO,2445,2048,2108
我也將永不忘懷向前行,4,MyGO,2446,2112,2164
那抬頭仰望最初一滴雨珠的今天的我,4,MyGO,2447,2168,2292
1 #1 那抬頭仰望最祊;-滴爾珠的今天的我,4,MyGO,2448,2296,2296
根本雄貴 金子庄孝 矢田部乒唐 那抬頭仰蠻赫-滿琛的今天的我,4,MyGO,2449,2300,2304
根本雄貴 金子庄孝 宇佐義大 矢田部行庸 松浦裕曉,4,MyGO,2450,2308,2372
勇人 北澤史隆 My60!!!!!7口宁1一廿 高比良祐香 桐 金成雄文 日下亞美 宮原惠 長| 修 高根壽美子,4,MyGO,2451,2376,2456
透明的傘創造出的一人份的世界,4,MyGO,2452,2460,2572
(遮蔽雨水隱藏身影) 汽,4,MyGO,2453,2576,2608
悄悄逃入其中,4,MyGO,2454,2612,2676
+t2<=-原43 ( 植田 悄悄逃入其中 ++5勺勺=#+> Craf,4,MyGO,2455,2680,2680
丰?刁勺夕-原案 0 6 植田 從塑膠布另 頭的天空.5勺夕一宁#^> Craf,4,MyGO,2456,2684,2744
丰巾勺勺勺原案 0 6  植田 響起了雨珠落下的音色.弓勺夕一宁#1> Craf,4,MyGO,2457,2748,2796
(隨著信號響起),4,MyGO,2458,2812,2848
溶入滲透了的內心之中,4,MyGO,2459,2852,2908
與唾咽f泣的這片天空同行吧,4,MyGO,2460,2912,3024
倆水染遍了柏油路強風隨之滿溢而出),4,MyGO,2461,3028,3056
舀a壁固 市本庄大 倆水染遍了柏油路強風隨之滿溢而出) 日8初,4,MyGO,2462,3060,3060
音響監督 提影盥督 編集 市本庄大 倆水染遍了柏油路強風隨之滿溢而出) 日高初,4,MyGO,2463,3064,3132
倆水染遍了柏油路強風隨之滿溢而出),4,MyGO,2464,3136,3136
不光只是在等待已逝去的時光,4,MyGO,2465,3140,3244
我是希望能夠找到它啊,4,MyGO,2466,3248,3352
那無色卻存在著的事物,4,MyGO,2467,3356,3428
當這場大雨漸漸止息時,4,MyGO,2468,3432,3520
彷彿一切都沒發生過似地,4,MyGO,2469,3524,3576
逐漸消失的傘如花一般,4,MyGO,2470,3580,3676
正因無法好好折起內心,4,MyGO,2471,3680,3744
所以我渴望能夠收集 那稍縱即逝的瞬間,4,MyGO,2472,3748,3896
那落下的一滴雨珠,4,MyGO,2473,3900,3952
CBanG Dream! Projtte 40410,4,MyGO,2474,3956,3956
"OBanG Dream! Project""",4,MyGO,2475,3960,3992
OBanG Dream! Project Juppo,4,MyGO,2476,3996,4044
{,4,MyGO,2477,4096,4096
{一,4,MyGO,2478,4100,4100
{,4,MyGO,2479,4104,4104
一一,4,MyGO,2480,4108,4108
一,4,MyGO,2481,4116,4120
_一,4,MyGO,2482,4124,4124
一,4,MyGO,2483,4128,4128
_一,4,MyGO,2484,4132,4152
斗一,4,MyGO,2485,4156,4156
_一,4,MyGO,2486,4160,4164
一,4,MyGO,2487,4168,4168
_一,4,MyGO,2488,4172,4176
一一,4,MyGO,2489,4180,4180
一,4,MyGO,2490,4184,4184
_一,4,MyGO,2491,4188,4192
一,4,MyGO,2492,4196,4196
#4一生尤,4,MyGO,2493,4204,4204
#4一輩子喔!?) #4一生尤,4,MyGO,2494,4208,4240
謝謝妳 #4一生尤!,4,MyGO,2495,4244,4260
L` 謝謝妳 #4一生尪!,4,MyGO,2496,4264,4264
[ 謝謝妳 #4一生龍4,4,MyGO,2497,4268,4268
#+一生尤.,4,MyGO,2498,4272,4292
多虧有愛音幫忙,4,MyGO,2499,4316,4352
我才能在那麼久之後又和小燈講到話,4,MyGO,2500,4356,4412
小燈說是她害樂團解散的,4,MyGO,2501,4484,4564
"是啊,到底為什麼呢",4,MyGO,2502,4592,4656
不曉得大家是怎麼想的,4,MyGO,2503,4692,4764
小祥在那之後就不見蹤影,4,MyGO,2504,4796,4848
也不曉得她現在人在哪裡,4,MyGO,2505,4852,4900
妳說鍵盤手的女生嗎,4,MyGO,2506,4948,4980
她現在在我們學校啊,4,MyGO,2507,4984,5020
在羽丘?,4,MyGO,2508,5056,5084
J,4,MyGO,2509,5144,5144
"是嗎,她在羽丘",4,MyGO,2510,5216,5276
|0)初5仆 Ht #CRYCHIC 飛頑張,4,MyGO,2511,5560,5564
0)初5^. H+Al #CRYCHIC 飛頑張,4,MyGO,2512,5568,5604
早安,4,MyGO,2513,5868,6384
1 描 悲 世,4,MyGO,2514,6408,6464
小燈?,4,MyGO,2515,6568,6588
愛音同學?,4,MyGO,2516,6772,6796
妳後來找到樂團成員了嗎,4,MyGO,2517,6856,6904
長崎,4,MyGO,2518,6992,7016
一位叫長崎爽世的...,4,MyGO,2519,7040,7100
是嗎,4,MyGO,2520,7212,7236
"小燈,昨啊",4,MyGO,2521,7508,7548
(4;~;^^`圭 Y_4 11;|99,4,MyGO,2522,7552,7552
"一 斧 壬 5 72(1257>7, 4(-0 #+14<日o$ 11.9%)27$91 17`1 61+9+!#1s1< 4-[7/1 /^142^2>141 7112/0$1",4,MyGO,2523,7556,7556
沒事吧?,4,MyGO,2524,7600,7620
7代入,4,MyGO,2525,7700,7700
`訃~ 斤E大5,4,MyGO,2526,7704,7704
/6 帑乞4 `4~~< 丫卞 卞 -I,4,MyGO,2527,7708,7708
w 維U 1-<7= 六56卜67 蚤乞# I,4,MyGO,2528,7712,7712
綠乞杰 誰(t大 終夫墊之< ~<乙之心 5不才7矣巾0,4,MyGO,2529,7716,7716
4 ^ 惟Ut力`弋. 墊入C< (乙之小心< 綠乞結~ 卞'|+十-,4,MyGO,2530,7720,7720
"%^ 0 七結{~7"" 主卞<8二 -之^<鼓 42 二^<7 a巾心卞",4,MyGO,2531,7724,7724
1 _`` 玠= 苣<宁 7a之古`願 結(7去|i 力>7心乞喜心 二中<鼓勤乞 六心<7 e心十-,4,MyGO,2532,7728,7728
久 /7 入~ ~丸 U 熱<熱< 君0气土之 飛主+`C4 石心乞喜心志 <鼓動乞T下 市願~``,4,MyGO,2533,7732,7732
7 午` 4 X/ 雲厝 之蒞/ 兮M``U 願~~>六 心主W玉`二(心 <熱<* 喜心起0+ _卞 動乞T,4,MyGO,2534,7736,7736
X+ 光|丰 雲間乞& 二卞賴乞 熱<鼎5+ M``心7二 石~~``)-4 王`二(心下 二(1- 心起,4,MyGO,2535,7740,7740
八 廿),4,MyGO,2536,7744,7744
1 廿),4,MyGO,2537,7748,7748
廿),4,MyGO,2538,7752,7756
1 廿),4,MyGO,2539,7760,7764
^ 廿),4,MyGO,2540,7768,7768
4 廿),4,MyGO,2541,7772,7772
1 廿),4,MyGO,2542,7776,7776
^ 廿),4,MyGO,2543,7780,7780
4 世),4,MyGO,2544,7784,7784
1 廿),4,MyGO,2545,7788,7788
_1云,4,MyGO,2546,8060,8060
11_11,4,MyGO,2547,8076,8076
31`~7,4,MyGO,2548,8084,8084
3_,4,MyGO,2549,8088,8088
^ 3 $,4,MyGO,2550,8092,8092
還妳,4,MyGO,2551,8156,8180
如果心裡有什麼想法,4,MyGO,2552,8204,8240
最好說出來比較好喔,4,MyGO,2553,8244,8284
是月之森的學生,4,MyGO,2554,9140,9176
之前也有那邊的學生來過吧?,4,MyGO,2555,9180,9228
好久不見了,4,MyGO,2556,9436,9460
等-下,4,MyGO,2557,9564,9584
"拜託妳,我想和妳談談",4,MyGO,2558,9652,9696
我們沒有什麼好談的,4,MyGO,2559,9700,9744
我一直在找妳啊,4,MyGO,2560,9748,9788
妳為什麼要轉學?,4,MyGO,2561,9944,9992
是CRYCHIC的關係嗎,4,MyGO,2562,10044,10088
和那無關,4,MyGO,2563,10112,10156
不要再和我扯上關係了,4,MyGO,2564,10160,10220
"俠世同學,妳在哪裡? 能來 RiNG一趟嗎?)",4,MyGO,2565,10488,10532
"好了啦,快點過來",4,MyGO,2566,10980,11028
"等一下,我正在打工耶",4,MyGO,2567,11032,11088
可是不決這件事,4,MyGO,2568,11092,11136
小燈就沒辦法組樂團了啊,4,MyGO,2569,11140,11184
燈 00,4,MyGO,2570,11200,11232
愛音?,4,MyGO,2571,11316,11344
"來,開始溝通吧",4,MyGO,2572,11368,11408
爽世同學也坐下吧,4,MyGO,2573,11428,11460
等下,4,MyGO,2574,11464,11476
等-下,4,MyGO,2575,11480,11484
等=下,4,MyGO,2576,11488,11488
等-下,4,MyGO,2577,11492,11492
讓我重新整理=下,4,MyGO,2578,11496,11536
是愛音帶小燈過來這裡的嗎,4,MyGO,2579,11580,11660
大家還是先好好溝通過 次比較好,4,MyGO,2580,11680,11740
"是嗎,謝謝妳",4,MyGO,2581,12008,12056
也謝謝小燈願意過來,4,MyGO,2582,12072,12128
昨天後來有平安到家嗎?,4,MyGO,2583,12132,12172
"是嗎,太好了",4,MyGO,2584,12228,12280
妳昨天問為什麼CRYCHIC會解散對吧,4,MyGO,2585,12336,12428
在那之後,4,MyGO,2586,12456,12480
